experimento,algoritmo,implementacion,familia,n,d,k,semilla,repeticion,ms,costo,nodos,poda_fact,poda_opt
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,9,0.00775,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,1,10,0.007625,0.9831014648,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,1,0.013666,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,2,0.0135,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,3,0.013333,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,4,0.012625,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,5,0.012458,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,6,0.012542,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,7,0.012625,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,8,0.012542,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,9,0.012667,1.154818574,,,
e7_cpp_vs_python,bt,cpp,aleatoria,12,12,6,2,10,0.012209,1.154818574,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,1,0.688958,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,2,0.682041,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,3,0.696167,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,4,0.678208,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,5,0.686375,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,6,0.678416,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,7,0.700334,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,8,0.713167,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,9,0.69925,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,0,10,0.676791,0.9178608337,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,1,0.310667,0.9831014648,,,
e7_cpp_vs_python,bt,py,aleatoria,12,12,6,1,2,0.305875,0.9831014648,,,
