experimento,algoritmo,implementacion,familia,n,d,k,semilla,repeticion,ms,costo,nodos,poda_fact,poda_opt
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,1,10,98.300708,0.7273850975,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,1,98.415125,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,2,99.59225,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,3,99.904042,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,4,101.456292,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,5,99.5305,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,6,97.059834,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,7,106.1625,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,8,99.443,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,9,98.51925,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,22,12,11,2,10,98.500708,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,1,0.053666,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,2,0.0445,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,3,0.049292,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,4,0.047416,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,5,0.04925,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,6,0.047042,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,7,0.049459,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,8,0.0475,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,9,0.047292,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,0,10,0.049625,0.7837510383,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,1,0.09525,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,2,0.099584,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,3,0.113417,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,4,0.100583,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,5,0.099875,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,6,0.094209,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,7,0.099291,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,8,0.0995,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,9,0.099291,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,1,10,0.099833,0.7273850975,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,1,0.1515,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,2,0.137959,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,3,0.137708,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,4,0.136583,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,5,0.127583,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,6,0.157833,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,7,0.157334,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,8,0.138416,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,9,0.136875,0.9101259803,,,
e1_escalabilidad_n,bt,cpp,aleatoria,22,12,11,2,10,0.136334,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,1,0.005791,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,2,0.005709,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,3,0.005583,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,4,0.005708,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,5,0.0065,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,6,0.005833,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,7,0.005541,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,8,0.005417,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,9,0.005625,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,0,10,0.0055,0.7837510383,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,1,0.005458,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,2,0.005375,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,3,0.005333,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,4,0.006458,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,5,0.005375,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,6,0.006,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,7,0.005292,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,8,0.005291,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,9,0.005375,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,1,10,0.005875,0.7273850975,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,1,0.005584,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,2,0.005875,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,3,0.005292,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,4,0.005625,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,5,0.005291,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,6,0.005417,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,7,0.006083,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,8,0.005458,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,9,0.005292,0.9101259803,,,
e1_escalabilidad_n,pd,cpp,aleatoria,22,12,11,2,10,0.005417,0.9101259803,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,1,404.122292,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,2,402.892125,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,3,400.84025,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,4,407.699209,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,5,405.092791,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,6,411.905625,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,7,411.892458,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,8,405.199875,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,9,404.731708,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,0,10,400.518791,1.060278397,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,1,403.958833,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,2,403.732708,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,3,409.855083,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,4,416.650208,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,5,415.3815,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,6,401.9225,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,7,403.922834,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,8,408.483708,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,9,418.217084,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,1,10,414.309791,0.9917728571,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,1,417.255,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,2,414.233208,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,3,408.310125,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,4,406.885875,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,5,401.02825,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,6,406.767583,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,7,420.506083,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,8,412.759292,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,9,410.353083,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,24,12,12,2,10,417.11225,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,1,0.133625,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,2,0.133375,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,3,0.164584,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,4,0.15125,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,5,0.136208,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,6,0.14125,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,7,0.12775,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,8,0.1455,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,9,0.12775,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,0,10,0.128458,1.060278397,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,1,0.225042,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,2,0.238333,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,3,0.2515,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,4,0.239875,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,5,0.240541,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,6,0.239708,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,7,0.243875,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,8,0.24075,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,9,0.239375,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,1,10,0.23775,0.9917728571,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,1,0.064833,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,2,0.074292,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,3,0.068833,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,4,0.064584,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,5,0.060083,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,6,0.067583,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,7,0.06,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,8,0.074417,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,9,0.065416,0.8702192712,,,
e1_escalabilidad_n,bt,cpp,aleatoria,24,12,12,2,10,0.064625,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,1,0.015,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,2,0.007292,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,3,0.007125,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,4,0.008167,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,5,0.007709,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,6,0.007125,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,7,0.006833,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,8,0.007417,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,9,0.007334,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,0,10,0.007,1.060278397,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,1,0.006916,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,2,0.006833,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,3,0.007167,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,4,0.007125,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,5,0.008,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,6,0.007167,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,7,0.007083,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,8,0.007,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,9,0.007167,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,1,10,0.007166,0.9917728571,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,1,0.007167,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,2,0.007083,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,3,0.007375,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,4,0.006833,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,5,0.007083,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,6,0.01,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,7,0.007,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,8,0.006792,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,9,0.007375,0.8702192712,,,
e1_escalabilidad_n,pd,cpp,aleatoria,24,12,12,2,10,0.007209,0.8702192712,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,1,1547.855833,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,2,1581.957041,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,3,1521.915375,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,4,1538.431792,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,5,1489.2675,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,6,1500.862958,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,7,1524.496625,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,8,1579.452083,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,9,1791.378209,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,0,10,1729.705334,1.122771722,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,1,2112.98275,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,2,1628.061375,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,3,1646.385875,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,4,1593.859542,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,5,1550.780709,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,6,1610.233667,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,7,1575.550791,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,8,1543.096875,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,9,1555.265208,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,1,10,1600.035209,1.052646099,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,1,1585.74275,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,2,1692.239875,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,3,1749.202208,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,4,1593.774791,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,5,1577.773667,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,6,1584.96425,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,7,1586.506083,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,8,1585.745916,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,9,1589.509667,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,26,12,13,2,10,1598.460375,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,1,0.309459,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,2,0.316458,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,3,0.310583,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,4,0.285708,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,5,0.308333,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,6,0.313458,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,7,0.307375,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,8,0.306708,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,9,0.307583,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,0,10,0.308417,1.122771722,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,1,0.172833,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,2,0.169458,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,3,0.172584,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,4,0.180625,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,5,0.165208,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,6,0.156708,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,7,0.1575,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,8,0.174167,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,9,0.171625,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,1,10,0.15725,1.052646099,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,1,0.409792,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,2,0.412375,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,3,0.408917,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,4,0.412167,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,5,0.455041,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,6,0.38075,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,7,0.406167,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,8,0.406917,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,9,0.413375,1.271421563,,,
e1_escalabilidad_n,bt,cpp,aleatoria,26,12,13,2,10,0.415875,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,1,0.00825,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,2,0.008459,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,3,0.008667,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,4,0.008208,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,5,0.008666,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,6,0.008167,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,7,0.008,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,8,0.008084,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,9,0.008083,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,0,10,0.008417,1.122771722,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,1,0.008333,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,2,0.008,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,3,0.008208,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,4,0.008292,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,5,0.008541,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,6,0.009708,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,7,0.008125,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,8,0.007875,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,9,0.008083,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,1,10,0.008042,1.052646099,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,1,0.009291,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,2,0.008042,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,3,0.008458,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,4,0.009334,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,5,0.008042,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,6,0.008209,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,7,0.00875,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,8,0.008125,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,9,0.008166,1.271421563,,,
e1_escalabilidad_n,pd,cpp,aleatoria,26,12,13,2,10,0.008125,1.271421563,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,1,6644.141417,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,2,6576.81075,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,3,6603.006708,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,4,6628.089708,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,5,6452.650709,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,6,6516.631,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,7,6503.390667,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,8,6407.090834,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,9,6580.724125,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,0,10,6486.982334,0.8192872207,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,1,6587.543584,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,2,6596.09925,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,3,6606.019625,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,4,6704.347333,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,5,6679.9245,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,6,6479.631666,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,7,6445.020917,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,8,6587.312708,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,9,6454.845084,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,1,10,6473.989209,0.9985945774,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,1,6630.854875,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,2,6530.822916,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,3,6480.70825,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,4,6459.275,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,5,6612.844291,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,6,6531.647542,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,7,6614.262916,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,8,6455.471334,1.049719605,,,
e1_escalabilidad_n,fb,cpp,aleatoria,28,12,14,2,9,6620.204958,1.049719605,,,
