experimento,algoritmo,implementacion,familia,n,d,k,semilla,repeticion,ms,costo,nodos,poda_fact,poda_opt
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,0,6,0.091666,0.9178608337,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,0,7,0.105625,0.9178608337,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,0,8,0.118375,0.9178608337,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,0,9,0.098208,0.9178608337,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,0,10,0.098209,0.9178608337,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,1,0.091541,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,2,0.098041,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,3,0.093042,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,4,0.098209,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,5,0.094542,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,6,0.0975,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,7,0.125583,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,8,0.098458,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,9,0.097291,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,1,10,0.098334,0.9831014648,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,1,0.110667,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,2,0.090125,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,3,0.100875,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,4,0.097667,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,5,0.0915,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,6,0.105833,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,7,0.099167,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,8,0.097667,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,9,0.098625,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,12,12,6,2,10,0.091541,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,1,0.093625,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,2,0.094334,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,3,0.092542,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,4,0.092791,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,5,0.112708,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,6,0.098125,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,7,0.09225,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,8,0.10175,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,9,0.10275,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,0,10,0.09875,0.9178608337,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,1,0.091584,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,2,0.092208,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,3,0.099083,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,4,0.097667,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,5,0.098042,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,6,0.097125,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,7,0.097,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,8,0.091292,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,9,0.096875,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,1,10,0.09125,0.9831014648,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,1,0.091708,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,2,0.09125,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,3,0.097167,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,4,0.098875,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,5,0.097041,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,6,0.091625,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,7,0.096792,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,8,0.096875,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,9,0.098542,1.154818574,771,0,0
e6_ablacion_podas,fb,cpp,aleatoria,12,12,6,2,10,0.097084,1.154818574,771,0,0
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,1,0.034583,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,2,0.034791,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,3,0.0325,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,4,0.034334,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,5,0.03175,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,6,0.033833,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,7,0.031416,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,8,0.040209,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,9,0.032583,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,0,10,0.03675,1.20518297,237,25,62
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,1,0.015208,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,2,0.016,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,3,0.014667,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,4,0.015,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,5,0.014834,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,6,0.015333,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,7,0.014666,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,8,0.014875,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,9,0.01575,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,1,10,0.014667,1.015055516,105,8,25
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,1,0.025791,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,2,0.023084,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,3,0.025375,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,4,0.022542,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,5,0.022875,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,6,0.022167,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,7,0.024167,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,8,0.023834,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,9,0.02375,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_ambas,aleatoria,14,12,7,2,10,0.029292,1.211750288,157,14,35
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,1,0.30375,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,2,0.302291,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,3,0.29975,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,4,0.304084,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,5,0.301625,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,6,0.299583,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,7,0.321083,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,8,0.298708,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,9,0.302209,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,0,10,0.320041,1.20518297,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,1,0.321833,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,2,0.338042,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,3,0.334708,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,4,0.320292,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,5,0.336417,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,6,0.321084,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,7,0.311583,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,8,0.325125,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,9,0.301083,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,1,10,0.320792,1.015055516,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,1,0.320209,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,2,0.3255,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,3,0.321917,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,4,0.300041,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,5,0.379583,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,6,0.349958,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,7,0.318167,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,8,0.303416,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,9,0.299667,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,14,12,7,2,10,0.320166,1.211750288,2573,495,0
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,1,0.042292,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,2,0.043834,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,3,0.048833,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,4,0.043583,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,5,0.043459,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,6,0.045542,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,7,0.043875,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,8,0.045542,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,9,0.04075,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,0,10,0.041167,1.20518297,307,0,94
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,1,0.017667,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,2,0.017792,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,3,0.017417,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,4,0.020583,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,5,0.017708,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,6,0.020083,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,7,0.017208,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,8,0.017667,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,9,0.020333,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,1,10,0.019334,1.015055516,127,0,35
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,1,0.028667,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,2,0.028083,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,3,0.026666,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,4,0.026667,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,5,0.03025,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,6,0.026917,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,7,0.029875,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,8,0.029167,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,9,0.02675,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_fact,aleatoria,14,12,7,2,10,0.026791,1.211750288,189,0,49
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,1,0.353959,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,2,0.354208,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,3,0.353375,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,4,0.376916,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,5,0.442917,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,6,0.351542,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,7,0.37875,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,8,0.378708,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,9,0.387875,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,0,10,0.376417,1.20518297,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,1,0.35825,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,2,0.383958,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,3,0.352958,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,4,0.355958,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,5,0.3755,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,6,0.350417,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,7,0.4165,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,8,0.376708,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,9,0.352125,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,1,10,0.377291,1.015055516,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,1,0.372833,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,2,0.353958,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,3,0.382375,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,4,0.355584,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,5,0.3785,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,6,0.376458,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,7,0.349084,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,8,0.352125,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,9,0.374542,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_sin_podas,aleatoria,14,12,7,2,10,0.373417,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,1,0.386708,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,2,0.354166,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,3,0.379167,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,4,0.374666,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,5,0.3515,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,6,0.377291,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,7,0.354,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,8,0.373542,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,9,0.353125,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,0,10,0.374875,1.20518297,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,1,0.426041,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,2,0.376667,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,3,0.37975,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,4,0.382666,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,5,0.376708,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,6,0.376458,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,7,0.3525,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,8,0.375959,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,9,0.35225,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,1,10,0.377792,1.015055516,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,1,0.406792,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,2,0.355208,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,3,0.376,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,4,0.375833,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,5,0.378792,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,6,0.351583,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,7,0.419334,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,8,0.389333,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,9,0.375917,1.211750288,3171,0,0
e6_ablacion_podas,fb,cpp,aleatoria,14,12,7,2,10,0.358708,1.211750288,3171,0,0
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,1,0.044417,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,2,0.043958,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,3,0.043875,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,4,0.043375,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,5,0.049208,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,6,0.043875,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,7,0.043292,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,8,0.043083,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,9,0.04325,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,0,10,0.042791,1.142814801,303,29,68
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,1,0.029833,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,2,0.031875,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,3,0.030667,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,4,0.029625,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,5,0.030958,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,6,0.030625,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,7,0.044958,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,8,0.03025,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,9,0.03,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,1,10,0.029958,1.095167211,207,19,55
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,1,0.066709,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,2,0.074791,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,3,0.066541,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,4,0.075292,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,5,0.070292,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,6,0.077208,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,7,0.072583,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,8,0.070417,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,9,0.078541,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_ambas,aleatoria,16,12,8,2,10,0.070083,1.265130345,489,45,115
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,1,1.125042,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,2,1.234875,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,3,1.372542,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,4,1.285667,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,5,1.247458,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,6,1.121541,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,7,1.232417,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,8,1.217791,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,9,1.367125,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,0,10,1.149209,1.142814801,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,1,1,1.217791,1.095167211,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,1,2,1.26025,1.095167211,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,1,3,1.133125,1.095167211,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,1,4,1.217209,1.095167211,10009,2002,0
e6_ablacion_podas,bt,cpp_sin_opt,aleatoria,16,12,8,1,5,1.160416,1.095167211,10009,2002,0
